"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","PAYANN","PAYANN_N","PAYQTR1","PAYQTR1_N","EMP","EMP_N",
"0500000US01089","Madison County, Alabama","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","7","N","N","N","N","N","N",
"0500000US01089","Madison County, Alabama","713940","Fitness and recreational sports centers","001","All establishments","251","Establishments with 100 to 249 employees","2022","3","N","N","N","N","N","N",
"0500000US01089","Madison County, Alabama","713950","Bowling centers","001","All establishments","001","All establishments","2022","3","1879","H","435","J","135","J",
"0500000US01089","Madison County, Alabama","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","19","7834","G","1450","G","374","G",
"0500000US01089","Madison County, Alabama","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","9","N","N","N","N","N","N",
"0500000US01089","Madison County, Alabama","713990","All other amusement and recreation industries","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US01089","Madison County, Alabama","713990","All other amusement and recreation industries","001","All establishments","241","Establishments with 20 to 49 employees","2022","5","N","N","N","N","N","N",
"0500000US01089","Madison County, Alabama","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","18","2117","G","359","G","62","H",
"0500000US01089","Madison County, Alabama","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","11","N","N","N","N","N","N",
"0500000US01089","Madison County, Alabama","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US01093","Marion County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","10","2505","G","533","G","74","G",
"0500000US01093","Marion County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US01093","Marion County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US01093","Marion County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US01095","Marshall County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","11","3580","H","747","G","88","H",
"0500000US01095","Marshall County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US01095","Marshall County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US01095","Marshall County, Alabama","711219","Other spectator sports","001","All establishments","001","All establishments","2022","4","222","H","20","G","3","G",
"0500000US01095","Marshall County, Alabama","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US01095","Marshall County, Alabama","713930","Marinas","001","All establishments","001","All establishments","2022","4","525","G","120","G","12","J",
"0500000US01095","Marshall County, Alabama","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US01095","Marshall County, Alabama","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","5","1047","J","233","J","61","J",
"0500000US01095","Marshall County, Alabama","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","3","181","J","30","J","11","J",
"0500000US01095","Marshall County, Alabama","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","3","181","G","42","G","10","J",
"0500000US01097","Mobile County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","47","12749","G","2989","G","301","G",
"0500000US01097","Mobile County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","20","N","N","N","N","N","N",
"0500000US01097","Mobile County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","15","N","N","N","N","N","N",
"0500000US01097","Mobile County, Alabama","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","12","N","N","N","N","N","N",
"0500000US01097","Mobile County, Alabama","713930","Marinas","001","All establishments","001","All establishments","2022","3","696","G","131","G","20","J",
"0500000US01097","Mobile County, Alabama","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","37","5475","G","1189","G","459","H",
"0500000US01097","Mobile County, Alabama","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","15","N","N","N","N","N","N",
"0500000US01097","Mobile County, Alabama","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","7","N","N","N","N","N","N",
